GEO_ID,NAME,DP05_0031PM,DP05_0032E,DP05_0032PE,DP05_0033E,DP05_0033PE,DP05_0034E,DP05_0034PE,DP05_0035E,DP05_0035PE,DP05_0036E,DP05_0036PE,DP05_0037E,DP05_0037PE,DP05_0038E,DP05_0038PE,DP05_0039E,DP05_0039PE,DP05_0040E,DP05_0040PE,DP05_0041E,DP05_0041PE,DP05_0042E,DP05_0042PE,DP05_0043E,DP05_0043PE,DP05_0044E,DP05_0044PE,DP05_0045E,DP05_0045PE,DP05_0046E,DP05_0046PE,DP05_0047E,DP05_0047PE,DP05_0048E,DP05_0048PE,DP05_0049E,DP05_0049PE,DP05_0050E,DP05_0050PE,DP05_0051E,DP05_0051PE,DP05_0052E,DP05_0052PE,DP05_0053E,DP05_0053PE,DP05_0054E,DP05_0054PE,DP05_0055E,DP05_0055PE,DP05_0056E,DP05_0056PE,DP05_0057E,DP05_0057PE,DP05_0058E,DP05_0058PE,DP05_0059E,DP05_0059PE,DP05_0060E,DP05_0060PE,DP05_0061E,DP05_0061PE,DP05_0062E,DP05_0062PE,DP05_0063E,DP05_0063PE,DP05_0064E,DP05_0064PE,DP05_0065E,DP05_0065PE,DP05_0066E,DP05_0066PE,DP05_0067E,DP05_0067PE,DP05_0068E,DP05_0068PE,DP05_0069E,DP05_0069PE,DP05_0070E,DP05_0070PE,DP05_0071E,DP05_0071PE,DP05_0072E,DP05_0072PE,DP05_0073E,DP05_0073PE,DP05_0074E,DP05_0074PE,DP05_0075E,DP05_0075PE,DP05_0076E,DP05_0076PE,DP05_0077E,DP05_0077PE,DP05_0078E,DP05_0078PE,DP05_0079E,DP05_0079PE,DP05_0080E,DP05_0080PE,DP05_0081E,DP05_0081PE,DP05_0082E,DP05_0082PE,DP05_0083E,DP05_0083PE,DP05_0084E,DP05_0084PE,DP05_0085E,DP05_0085PE,DP05_0086E,DP05_0086PE,DP05_0087E,DP05_0087PE,DP05_0088E,DP05_0088PE,DP05_0089E,DP05_0089PE,DP05_0001E,DP05_0001PE,DP05_0002E,DP05_0002PE,DP05_0003E,DP05_0003PE,DP05_0004E,DP05_0004PE,DP05_0005E,DP05_0005PE,DP05_0006E,DP05_0006PE,DP05_0007E,DP05_0007PE,DP05_0008E,DP05_0008PE,DP05_0009E,DP05_0009PE,DP05_0010E,DP05_0010PE,DP05_0011E,DP05_0011PE,DP05_0012E,DP05_0012PE,DP05_0013E,DP05_0013PE,DP05_0014E,DP05_0014PE,DP05_0015E,DP05_0015PE,DP05_0016E,DP05_0016PE,DP05_0017E,DP05_0017PE,DP05_0018E,DP05_0018PE,DP05_0019E,DP05_0019PE,DP05_0020E,DP05_0020PE,DP05_0021E,DP05_0021PE,DP05_0022E,DP05_0022PE,DP05_0023E,DP05_0023PE,DP05_0024E,DP05_0024PE,DP05_0025E,DP05_0025PE,DP05_0026E,DP05_0026PE,DP05_0027E,DP05_0027PE,DP05_0028E,DP05_0028PE,DP05_0029E,DP05_0029PE,DP05_0030E,DP05_0030PE,DP05_0031E,DP05_0031PE
1400000US41051001400,"Census Tract 14, Multnomah County, Oregon",14.4,76,(X),5734,5734,5473,95.4,261,4.6,5473,95.4,4892,85.3,203,3.5,68,1.2,0,0,0,0,14,0.2,0,0,253,4.4,0,0,71,1.2,23,0.4,15,0.3,39,0.7,24,0.4,81,1.4,0,0,0,0,0,0,0,0,0,0,57,1,261,4.6,49,0.9,0,0,149,2.6,0,0,5734,5734,5134,89.5,252,4.4,87,1.5,402,7,0,0,120,2.1,5734,5734,361,6.3,156,2.7,36,0.6,26,0.5,143,2.5,5373,93.7,4635,80.8,203,3.5,68,1.2,253,4.4,0,0,35,0.6,179,3.1,0,0,179,3.1,2552,(X),4689,4689,2347,50.1,2342,49.9,5734,5734,2984,52,2750,48,108.5,(X),443,7.7,181,3.2,200,3.5,96,1.7,290,5.1,1664,29,1050,18.3,745,13,306,5.3,289,5,341,5.9,94,1.6,35,0.6,35,(X),888,15.5,4885,85.2,4846,84.5,4814,84,680,11.9,470,8.2,4846,4846,2459,50.7,2387,49.3,103,(X),470,470,203,43.2,267,56.8
1400000US41051001500,"Census Tract 15, Multnomah County, Oregon",9,76.8,(X),3609,3609,3565,98.8,44,1.2,3565,98.8,3353,92.9,10,0.3,90,2.5,0,0,0,0,0,0,0,0,92,2.5,28,0.8,0,0,0,0,11,0.3,0,0,32,0.9,21,0.6,0,0,0,0,0,0,0,0,0,0,20,0.6,44,1.2,0,0,33,0.9,11,0.3,0,0,3609,3609,3397,94.1,10,0.3,123,3.4,103,2.9,0,0,20,0.6,3609,3609,302,8.4,194,5.4,23,0.6,50,1.4,35,1,3307,91.6,3109,86.1,10,0.3,70,1.9,92,2.5,0,0,0,0,26,0.7,0,0,26,0.7,1409,(X),2792,2792,1303,46.7,1489,53.3,3609,3609,1684,46.7,1925,53.3,87.5,(X),239,6.6,236,6.5,220,6.1,85,2.4,247,6.8,571,15.8,533,14.8,673,18.6,188,5.2,221,6.1,264,7.3,88,2.4,44,1.2,39.9,(X),749,20.8,2903,80.4,2860,79.2,2793,77.4,563,15.6,396,11,2860,2860,1340,46.9,1520,53.1,88.2,(X),396,396,172,43.4,224,56.6
1400000US41051001601,"Census Tract 16.01, Multnomah County, Oregon",8.8,78.2,(X),6149,6149,5875,95.5,274,4.5,5875,95.5,5371,87.3,23,0.4,18,0.3,0,0,9,0.1,0,0,0,0,351,5.7,7,0.1,156,2.5,15,0.2,133,2.2,7,0.1,31,0.5,2,0,0,0,0,0,0,0,0,0,0,0,112,1.8,274,4.5,8,0.1,83,1.3,76,1.2,0,0,6149,6149,5640,91.7,31,0.5,106,1.7,432,7,74,1.2,140,2.3,6149,6149,553,9,424,6.9,35,0.6,54,0.9,40,0.7,5596,91,5014,81.5,20,0.3,18,0.3,351,5.7,0,0,0,0,193,3.1,28,0.5,165,2.7,2734,(X),5080,5080,2454,48.3,2626,51.7,6149,6149,2872,46.7,3277,53.3,87.6,(X),318,5.2,262,4.3,178,2.9,312,5.1,325,5.3,742,12.1,1057,17.2,573,9.3,523,8.5,603,9.8,872,14.2,119,1.9,265,4.3,44,(X),868,14.1,5377,87.4,5281,85.9,5031,81.8,1620,26.3,1256,20.4,5281,5281,2585,48.9,2696,51.1,95.9,(X),1256,1256,551,43.9,705,56.1
1400000US41051001602,"Census Tract 16.02, Multnomah County, Oregon",10.3,57.4,(X),4525,4525,4297,95,228,5,4297,95,3254,71.9,122,2.7,51,1.1,0,0,21,0.5,0,0,16,0.4,737,16.3,0,0,240,5.3,24,0.5,25,0.6,0,0,429,9.5,19,0.4,91,2,63,1.4,0,0,28,0.6,0,0,42,0.9,228,5,57,1.3,44,1,0,0,34,0.8,4525,4525,3426,75.7,213,4.7,151,3.3,766,16.9,162,3.6,42,0.9,4525,4525,385,8.5,107,2.4,0,0,0,0,278,6.1,4140,91.5,2920,64.5,122,2.7,51,1.1,728,16.1,91,2,0,0,228,5,0,0,228,5,1848,(X),3436,3436,1751,51,1685,49,4525,4525,2253,49.8,2272,50.2,99.2,(X),215,4.8,256,5.7,223,4.9,158,3.5,177,3.9,893,19.7,942,20.8,694,15.3,175,3.9,323,7.1,240,5.3,182,4,47,1,36.9,(X),800,17.7,3753,82.9,3725,82.3,3635,80.3,687,15.2,469,10.4,3725,3725,1877,50.4,1848,49.6,101.6,(X),469,469,171,36.5,298,63.5
1400000US41051001701,"Census Tract 17.01, Multnomah County, Oregon",15.9,86.1,(X),7266,7266,6812,93.8,454,6.2,6812,93.8,5410,74.5,360,5,133,1.8,0,0,0,0,0,0,0,0,837,11.5,0,0,113,1.6,0,0,54,0.7,0,0,141,1.9,529,7.3,0,0,0,0,0,0,0,0,0,0,72,1,454,6.2,285,3.9,57,0.8,74,1,0,0,7266,7266,5864,80.7,645,8.9,190,2.6,911,12.5,38,0.5,72,1,7266,7266,407,5.6,329,4.5,0,0,0,0,78,1.1,6859,94.4,5117,70.4,360,5,133,1.8,837,11.5,0,0,19,0.3,393,5.4,0,0,393,5.4,3085,(X),5803,5803,3081,53.1,2722,46.9,7266,7266,3661,50.4,3605,49.6,101.6,(X),562,7.7,349,4.8,262,3.6,118,1.6,558,7.7,1584,21.8,1519,20.9,984,13.5,354,4.9,319,4.4,241,3.3,352,4.8,64,0.9,36.2,(X),1218,16.8,6093,83.9,6048,83.2,5817,80.1,805,11.1,657,9,6048,6048,3156,52.2,2892,47.8,109.1,(X),657,657,304,46.3,353,53.7
1400000US41051001702,"Census Tract 17.02, Multnomah County, Oregon",11,61.3,(X),4239,4239,3785,89.3,454,10.7,3785,89.3,3020,71.2,97,2.3,10,0.2,0,0,0,0,0,0,0,0,481,11.3,8,0.2,104,2.5,27,0.6,51,1.2,0,0,130,3.1,161,3.8,7,0.2,0,0,7,0.2,0,0,0,0,170,4,454,10.7,22,0.5,77,1.8,203,4.8,11,0.3,4239,4239,3446,81.3,138,3.3,106,2.5,701,16.5,7,0.2,303,7.1,4239,4239,691,16.3,503,11.9,22,0.5,0,0,166,3.9,3548,83.7,2637,62.2,75,1.8,7,0.2,481,11.3,7,0.2,42,1,299,7.1,17,0.4,282,6.7,1637,(X),3344,3344,1644,49.2,1700,50.8,4239,4239,2074,48.9,2165,51.1,95.8,(X),314,7.4,146,3.4,138,3.3,240,5.7,304,7.2,894,21.1,711,16.8,563,13.3,209,4.9,283,6.7,341,8,39,0.9,57,1.3,35.7,(X),689,16.3,3611,85.2,3550,83.7,3314,78.2,620,14.6,437,10.3,3550,3550,1718,48.4,1832,51.6,93.8,(X),437,437,166,38,271,62
1400000US41051001801,"Census Tract 18.01, Multnomah County, Oregon",12.3,133.8,(X),4574,4574,4474,97.8,100,2.2,4474,97.8,3979,87,316,6.9,13,0.3,0,0,0,0,0,0,0,0,109,2.4,0,0,11,0.2,30,0.7,20,0.4,0,0,48,1,0,0,0,0,0,0,0,0,0,0,0,0,57,1.2,100,2.2,1,0,0,0,29,0.6,9,0.2,4574,4574,4070,89,326,7.1,32,0.7,158,3.5,20,0.4,98,2.1,4574,4574,325,7.1,284,6.2,0,0,0,0,41,0.9,4249,92.9,3752,82,316,6.9,13,0.3,109,2.4,0,0,0,0,59,1.3,0,0,59,1.3,2189,(X),3753,3753,1997,53.2,1756,46.8,4574,4574,2382,52.1,2192,47.9,108.7,(X),193,4.2,196,4.3,128,2.8,177,3.9,210,4.6,982,21.5,895,19.6,766,16.7,245,5.4,249,5.4,317,6.9,162,3.5,54,1.2,39,(X),634,13.9,4015,87.8,3940,86.1,3870,84.6,697,15.2,533,11.7,3940,3940,2126,54,1814,46,117.2,(X),533,533,305,57.2,228,42.8
1400000US41051001802,"Census Tract 18.02, Multnomah County, Oregon",11.1,36.9,(X),3760,3760,3459,92,301,8,3459,92,3229,85.9,23,0.6,0,0,0,0,0,0,0,0,0,0,195,5.2,33,0.9,42,1.1,0,0,21,0.6,88,2.3,11,0.3,0,0,0,0,0,0,0,0,0,0,0,0,12,0.3,301,8,122,3.2,22,0.6,89,2.4,0,0,3760,3760,3530,93.9,145,3.9,42,1.1,304,8.1,21,0.6,39,1,3760,3760,313,8.3,271,7.2,0,0,0,0,42,1.1,3447,91.7,2935,78.1,23,0.6,0,0,195,5.2,0,0,0,0,294,7.8,27,0.7,267,7.1,1711,(X),3008,3008,1397,46.4,1611,53.6,3760,3760,1722,45.8,2038,54.2,84.5,(X),156,4.1,208,5.5,143,3.8,138,3.7,101,2.7,853,22.7,482,12.8,585,15.6,243,6.5,309,8.2,357,9.5,100,2.7,85,2.3,41.3,(X),602,16,3219,85.6,3158,84,3086,82.1,730,19.4,542,14.4,3158,3158,1443,45.7,1715,54.3,84.1,(X),542,542,146,26.9,396,73.1
1400000US41051001900,"Census Tract 19, Multnomah County, Oregon",7.7,85,(X),5111,5111,4882,95.5,229,4.5,4882,95.5,4484,87.7,78,1.5,0,0,0,0,0,0,0,0,0,0,300,5.9,86,1.7,61,1.2,9,0.2,50,1,14,0.3,38,0.7,42,0.8,0,0,0,0,0,0,0,0,0,0,20,0.4,229,4.5,0,0,30,0.6,184,3.6,0,0,5111,5111,4698,91.9,78,1.5,30,0.6,499,9.8,0,0,35,0.7,5111,5111,122,2.4,69,1.4,0,0,41,0.8,12,0.2,4989,97.6,4385,85.8,78,1.5,0,0,300,5.9,0,0,9,0.2,217,4.2,15,0.3,202,4,2054,(X),3751,3751,1824,48.6,1927,51.4,5111,5111,2548,49.9,2563,50.1,99.4,(X),312,6.1,361,7.1,274,5.4,352,6.9,158,3.1,448,8.8,779,15.2,988,19.3,315,6.2,332,6.5,546,10.7,160,3.1,86,1.7,42.8,(X),1241,24.3,4033,78.9,3870,75.7,3767,73.7,1039,20.3,792,15.5,3870,3870,1877,48.5,1993,51.5,94.2,(X),792,792,364,46,428,54
1400000US41051002000,"Census Tract 20, Multnomah County, Oregon",15.3,127.5,(X),6214,6214,5800,93.3,414,6.7,5800,93.3,5341,86,34,0.5,52,0.8,0,0,0,0,0,0,0,0,298,4.8,37,0.6,52,0.8,66,1.1,50,0.8,59,0.9,0,0,34,0.5,0,0,0,0,0,0,0,0,0,0,75,1.2,414,6.7,115,1.9,131,2.1,75,1.2,0,0,6214,6214,5708,91.9,167,2.7,201,3.2,448,7.2,58,0.9,110,1.8,6214,6214,524,8.4,411,6.6,43,0.7,1,0,69,1.1,5690,91.6,4964,79.9,21,0.3,36,0.6,298,4.8,0,0,19,0.3,352,5.7,0,0,352,5.7,3674,(X),5371,5371,2577,48,2794,52,6214,6214,2961,47.7,3253,52.3,91,(X),184,3,267,4.3,124,2,50,0.8,190,3.1,2385,38.4,1317,21.2,861,13.9,180,2.9,185,3,323,5.2,77,1.2,71,1.1,34.4,(X),613,9.9,5623,90.5,5601,90.1,5589,89.9,568,9.1,471,7.6,5601,5601,2679,47.8,2922,52.2,91.7,(X),471,471,264,56.1,207,43.9
1400000US41051002100,"Census Tract 21, Multnomah County, Oregon",16,59.8,(X),2694,2694,2550,94.7,144,5.3,2550,94.7,2086,77.4,140,5.2,58,2.2,0,0,0,0,0,0,0,0,106,3.9,0,0,30,1.1,19,0.7,38,1.4,11,0.4,8,0.3,0,0,111,4.1,0,0,111,4.1,0,0,0,0,49,1.8,144,5.3,27,1,68,2.5,27,1,0,0,2694,2694,2230,82.8,176,6.5,135,5,142,5.3,124,4.6,49,1.8,2694,2694,78,2.9,41,1.5,0,0,0,0,37,1.4,2616,97.1,2047,76,130,4.8,50,1.9,106,3.9,111,4.1,28,1,144,5.3,0,0,144,5.3,1695,(X),2279,2279,1105,48.5,1174,51.5,2694,2694,1355,50.3,1339,49.7,101.2,(X),100,3.7,143,5.3,81,3,61,2.3,186,6.9,931,34.6,527,19.6,248,9.2,77,2.9,62,2.3,160,5.9,110,4.1,8,0.3,32.8,(X),360,13.4,2346,87.1,2334,86.6,2309,85.7,287,10.7,278,10.3,2334,2334,1152,49.4,1182,50.6,97.5,(X),278,278,104,37.4,174,62.6
1400000US41051002203,"Census Tract 22.03, Multnomah County, Oregon",14.9,66.9,(X),3944,3944,3688,93.5,256,6.5,3688,93.5,3064,77.7,453,11.5,67,1.7,0,0,0,0,0,0,0,0,84,2.1,14,0.4,38,1,0,0,9,0.2,23,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0.5,256,6.5,152,3.9,22,0.6,74,1.9,0,0,3944,3944,3320,84.2,605,15.3,97,2.5,166,4.2,0,0,20,0.5,3944,3944,225,5.7,122,3.1,9,0.2,0,0,94,2.4,3719,94.3,2874,72.9,453,11.5,67,1.7,84,2.1,0,0,9,0.2,232,5.9,0,0,232,5.9,1957,(X),3411,3411,1725,50.6,1686,49.4,3944,3944,1985,50.3,1959,49.7,101.3,(X),182,4.6,65,1.6,105,2.7,109,2.8,211,5.3,1267,32.1,873,22.1,436,11.1,216,5.5,233,5.9,151,3.8,57,1.4,39,1,35.4,(X),403,10.2,3572,90.6,3541,89.8,3472,88,415,10.5,247,6.3,3541,3541,1789,50.5,1752,49.5,102.1,(X),247,247,99,40.1,148,59.9
1400000US41051002303,"Census Tract 23.03, Multnomah County, Oregon",13.6,51.3,(X),2555,2555,2380,93.2,175,6.8,2380,93.2,1927,75.4,319,12.5,10,0.4,0,0,0,0,0,0,0,0,87,3.4,0,0,39,1.5,6,0.2,10,0.4,11,0.4,0,0,21,0.8,0,0,0,0,0,0,0,0,0,0,37,1.4,175,6.8,10,0.4,56,2.2,76,3,0,0,2555,2555,2078,81.3,353,13.8,66,2.6,174,6.8,0,0,59,2.3,2555,2555,148,5.8,116,4.5,0,0,0,0,32,1.3,2407,94.2,1828,71.5,319,12.5,10,0.4,87,3.4,0,0,0,0,163,6.4,22,0.9,141,5.5,1714,(X),2348,2348,1184,50.4,1164,49.6,2555,2555,1318,51.6,1237,48.4,106.5,(X),52,2,0,0,19,0.7,46,1.8,243,9.5,859,33.6,402,15.7,295,11.5,92,3.6,84,3.3,166,6.5,74,2.9,223,8.7,35.5,(X),117,4.6,2447,95.8,2438,95.4,2416,94.6,531,20.8,463,18.1,2438,2438,1265,51.9,1173,48.1,107.8,(X),463,463,157,33.9,306,66.1
1400000US41051002401,"Census Tract 24.01, Multnomah County, Oregon",8.3,85,(X),2761,2761,2703,97.9,58,2.1,2703,97.9,2505,90.7,146,5.3,0,0,0,0,0,0,0,0,0,0,52,1.9,8,0.3,19,0.7,0,0,12,0.4,0,0,13,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,2.1,16,0.6,0,0,42,1.5,0,0,2761,2761,2563,92.8,162,5.9,0,0,94,3.4,0,0,0,0,2761,2761,60,2.2,29,1.1,0,0,0,0,31,1.1,2701,97.8,2445,88.6,146,5.3,0,0,52,1.9,0,0,0,0,58,2.1,0,0,58,2.1,1179,(X),2162,2162,1059,49,1103,51,2761,2761,1339,48.5,1422,51.5,94.2,(X),110,4,142,5.1,238,8.6,94,3.4,89,3.2,296,10.7,436,15.8,723,26.2,72,2.6,178,6.4,311,11.3,34,1.2,38,1.4,44.2,(X),577,20.9,2237,81,2184,79.1,2166,78.4,496,18,383,13.9,2184,2184,1074,49.2,1110,50.8,96.8,(X),383,383,176,46,207,54
1400000US41051002402,"Census Tract 24.02, Multnomah County, Oregon",8.8,66.1,(X),3307,3307,3162,95.6,145,4.4,3162,95.6,2804,84.8,216,6.5,25,0.8,0,0,0,0,0,0,0,0,117,3.5,30,0.9,20,0.6,0,0,17,0.5,34,1,0,0,16,0.5,0,0,0,0,0,0,0,0,0,0,0,0,145,4.4,0,0,74,2.2,53,1.6,0,0,3307,3307,2949,89.2,216,6.5,99,3,170,5.1,0,0,18,0.5,3307,3307,132,4,50,1.5,0,0,0,0,82,2.5,3175,96,2734,82.7,197,6,0,0,117,3.5,0,0,0,0,127,3.8,0,0,127,3.8,2115,(X),3117,3117,1470,47.2,1647,52.8,3307,3307,1573,47.6,1734,52.4,90.7,(X),61,1.8,18,0.5,45,1.4,21,0.6,146,4.4,922,27.9,331,10,414,12.5,303,9.2,229,6.9,369,11.2,311,9.4,137,4.1,47.1,(X),145,4.4,3183,96.3,3162,95.6,3162,95.6,964,29.2,817,24.7,3162,3162,1515,47.9,1647,52.1,92,(X),817,817,325,39.8,492,60.2
1400000US41051002501,"Census Tract 25.01, Multnomah County, Oregon",6.1,105.5,(X),4710,4710,4442,94.3,268,5.7,4442,94.3,4170,88.5,47,1,0,0,0,0,0,0,0,0,0,0,207,4.4,11,0.2,12,0.3,0,0,47,1,19,0.4,18,0.4,100,2.1,9,0.2,0,0,0,0,0,0,9,0.2,9,0.2,268,5.7,66,1.4,50,1.1,138,2.9,0,0,4710,4710,4438,94.2,113,2.4,50,1.1,345,7.3,9,0.2,23,0.5,4710,4710,183,3.9,105,2.2,0,0,0,0,78,1.7,4527,96.1,4049,86,41,0.9,0,0,198,4.2,9,0.2,0,0,230,4.9,0,0,230,4.9,1748,(X),3378,3378,1534,45.4,1844,54.6,4710,4710,2171,46.1,2539,53.9,85.5,(X),302,6.4,362,7.7,345,7.3,223,4.7,111,2.4,317,6.7,746,15.8,704,14.9,414,8.8,403,8.6,541,11.5,198,4.2,44,0.9,44.4,(X),1202,25.5,3626,77,3508,74.5,3436,73,1062,22.5,783,16.6,3508,3508,1605,45.8,1903,54.2,84.3,(X),783,783,402,51.3,381,48.7
1400000US41051002502,"Census Tract 25.02, Multnomah County, Oregon",12.5,134.3,(X),4507,4507,4290,95.2,217,4.8,4290,95.2,3940,87.4,164,3.6,0,0,0,0,0,0,0,0,0,0,126,2.8,46,1,12,0.3,51,1.1,0,0,0,0,0,0,17,0.4,16,0.4,0,0,0,0,0,0,16,0.4,44,1,217,4.8,14,0.3,39,0.9,146,3.2,0,0,4507,4507,4157,92.2,178,3.9,57,1.3,290,6.4,16,0.4,44,1,4507,4507,407,9,137,3,82,1.8,0,0,188,4.2,4100,91,3641,80.8,164,3.6,0,0,126,2.8,16,0.4,0,0,153,3.4,0,0,153,3.4,2229,(X),3755,3755,1861,49.6,1894,50.4,4507,4507,2204,48.9,2303,51.1,95.7,(X),143,3.2,127,2.8,161,3.6,112,2.5,107,2.4,1306,29,1022,22.7,657,14.6,228,5.1,241,5.3,311,6.9,55,1.2,37,0.8,36.6,(X),526,11.7,4074,90.4,3981,88.3,3964,88,569,12.6,403,8.9,3981,3981,1946,48.9,2035,51.1,95.6,(X),403,403,231,57.3,172,42.7
1400000US41051002600,"Census Tract 26, Multnomah County, Oregon",7.3,68.9,(X),2905,2905,2684,92.4,221,7.6,2684,92.4,2450,84.3,69,2.4,0,0,0,0,0,0,0,0,0,0,158,5.4,50,1.7,34,1.2,0,0,49,1.7,0,0,0,0,25,0.9,0,0,0,0,0,0,0,0,0,0,7,0.2,221,7.6,110,3.8,8,0.3,97,3.3,0,0,2905,2905,2671,91.9,179,6.2,8,0.3,255,8.8,0,0,13,0.4,2905,2905,85,2.9,85,2.9,0,0,0,0,0,0,2820,97.1,2378,81.9,69,2.4,0,0,158,5.4,0,0,0,0,215,7.4,0,0,215,7.4,1122,(X),2165,2165,1055,48.7,1110,51.3,2905,2905,1341,46.2,1564,53.8,85.7,(X),197,6.8,184,6.3,218,7.5,164,5.6,105,3.6,242,8.3,438,15.1,422,14.5,208,7.2,281,9.7,349,12,57,2,40,1.4,43.2,(X),692,23.8,2282,78.6,2213,76.2,2123,73.1,584,20.1,446,15.4,2213,2213,1072,48.4,1141,51.6,94,(X),446,446,182,40.8,264,59.2
1400000US41051002701,"Census Tract 27.01, Multnomah County, Oregon",9.2,121.2,(X),3270,3270,3058,93.5,212,6.5,3058,93.5,2924,89.4,19,0.6,0,0,0,0,0,0,0,0,0,0,99,3,0,0,12,0.4,11,0.3,37,1.1,23,0.7,16,0.5,0,0,0,0,0,0,0,0,0,0,0,0,16,0.5,212,6.5,0,0,83,2.5,71,2.2,0,0,3270,3270,3126,95.6,19,0.6,83,2.5,206,6.3,36,1.1,38,1.2,3270,3270,147,4.5,95,2.9,0,0,0,0,52,1.6,3123,95.5,2853,87.2,19,0.6,0,0,88,2.7,0,0,0,0,163,5,0,0,163,5,1264,(X),2379,2379,1198,50.4,1181,49.6,3270,3270,1735,53.1,1535,46.9,113,(X),129,3.9,286,8.7,301,9.2,170,5.2,32,1,234,7.2,618,18.9,648,19.8,213,6.5,221,6.8,309,9.4,82,2.5,27,0.8,44.1,(X),875,26.8,2538,77.6,2395,73.2,2366,72.4,562,17.2,418,12.8,2395,2395,1205,50.3,1190,49.7,101.3,(X),418,418,229,54.8,189,45.2
1400000US41051002702,"Census Tract 27.02, Multnomah County, Oregon",10.4,37.1,(X),3355,3355,3176,94.7,179,5.3,3176,94.7,2784,83,214,6.4,0,0,0,0,0,0,0,0,0,0,87,2.6,0,0,21,0.6,6,0.2,41,1.2,7,0.2,0,0,12,0.4,0,0,0,0,0,0,0,0,0,0,91,2.7,179,5.3,48,1.4,52,1.5,47,1.4,0,0,3355,3355,2947,87.8,262,7.8,68,2,134,4,0,0,123,3.7,3355,3355,234,7,182,5.4,16,0.5,16,0.5,20,0.6,3121,93,2673,79.7,214,6.4,0,0,87,2.6,0,0,0,0,147,4.4,0,0,147,4.4,1742,(X),2777,2777,1361,49,1416,51,3355,3355,1666,49.7,1689,50.3,98.6,(X),153,4.6,153,4.6,183,5.5,76,2.3,215,6.4,552,16.5,586,17.5,646,19.3,218,6.5,192,5.7,235,7,115,3.4,31,0.9,41,(X),543,16.2,2834,84.5,2812,83.8,2781,82.9,488,14.5,381,11.4,2812,2812,1361,48.4,1451,51.6,93.8,(X),381,381,103,27,278,73
1400000US41051002801,"Census Tract 28.01, Multnomah County, Oregon",9.5,60.4,(X),2978,2978,2840,95.4,138,4.6,2840,95.4,2484,83.4,0,0,1,0,0,0,0,0,0,0,0,0,287,9.6,1,0,18,0.6,19,0.6,49,1.6,12,0.4,188,6.3,0,0,0,0,0,0,0,0,0,0,0,0,68,2.3,138,4.6,0,0,46,1.5,92,3.1,0,0,2978,2978,2622,88,0,0,47,1.6,379,12.7,0,0,68,2.3,2978,2978,199,6.7,80,2.7,0,0,0,0,119,4,2779,93.3,2345,78.7,0,0,1,0,287,9.6,0,0,8,0.3,138,4.6,0,0,138,4.6,1301,(X),2252,2252,1028,45.6,1224,54.4,2978,2978,1381,46.4,1597,53.6,86.5,(X),185,6.2,160,5.4,130,4.4,166,5.6,148,5,227,7.6,571,19.2,527,17.7,203,6.8,220,7.4,338,11.3,55,1.8,48,1.6,44,(X),591,19.8,2468,82.9,2387,80.2,2307,77.5,524,17.6,441,14.8,2387,2387,1070,44.8,1317,55.2,81.2,(X),441,441,166,37.6,275,62.4
1400000US41051002802,"Census Tract 28.02, Multnomah County, Oregon",9.1,112.2,(X),3324,3324,3225,97,99,3,3225,97,2993,90,30,0.9,0,0,0,0,0,0,0,0,0,0,157,4.7,71,2.1,35,1.1,0,0,34,1,0,0,0,0,17,0.5,0,0,0,0,0,0,0,0,0,0,45,1.4,99,3,55,1.7,0,0,34,1,0,0,3324,3324,3092,93,85,2.6,10,0.3,201,6,0,0,45,1.4,3324,3324,150,4.5,80,2.4,31,0.9,9,0.3,30,0.9,3174,95.5,2888,86.9,30,0.9,0,0,157,4.7,0,0,0,0,99,3,0,0,99,3,1383,(X),2674,2674,1440,53.9,1234,46.1,3324,3324,1762,53,1562,47,112.8,(X),284,8.5,147,4.4,107,3.2,111,3.3,119,3.6,508,15.3,668,20.1,562,16.9,210,6.3,192,5.8,290,8.7,112,3.4,14,0.4,40,(X),593,17.8,2773,83.4,2731,82.2,2644,79.5,559,16.8,416,12.5,2731,2731,1440,52.7,1291,47.3,111.5,(X),416,416,220,52.9,196,47.1
1400000US41051002901,"Census Tract 29.01, Multnomah County, Oregon",8.9,80.5,(X),4456,4456,4319,96.9,137,3.1,4319,96.9,3616,81.1,54,1.2,33,0.7,4,0.1,0,0,0,0,0,0,523,11.7,13,0.3,0,0,19,0.4,16,0.4,12,0.3,445,10,18,0.4,0,0,0,0,0,0,0,0,0,0,93,2.1,137,3.1,38,0.9,26,0.6,54,1.2,0,0,4456,4456,3753,84.2,92,2.1,59,1.3,577,12.9,0,0,112,2.5,4456,4456,357,8,311,7,20,0.4,16,0.4,10,0.2,4099,92,3362,75.4,54,1.2,33,0.7,523,11.7,0,0,9,0.2,118,2.6,0,0,118,2.6,2114,(X),3451,3451,1504,43.6,1947,56.4,4456,4456,2064,46.3,2392,53.7,86.3,(X),237,5.3,183,4.1,117,2.6,103,2.3,250,5.6,720,16.2,867,19.5,709,15.9,327,7.3,248,5.6,527,11.8,144,3.2,24,0.5,42.2,(X),622,14,3896,87.4,3834,86,3796,85.2,794,17.8,695,15.6,3834,3834,1720,44.9,2114,55.1,81.4,(X),695,695,310,44.6,385,55.4
