,logrecno,provider_id,frn,providername,dbaname,holdingcompanyname,hoconum,hocofinal,stateabbr,blockcode,tract,techcode,consumer,maxaddown,maxadup,business,maxcirdown,maxcirup
974,5242,48582,17678236,Webformix Company,Webformix,Webformix Company,290118,Webformix Company,OR,4.1014E+14,41013950400,70,1,40,10,1,40,10
975,5243,48582,17678236,Webformix Company,Webformix,Webformix Company,290118,Webformix Company,OR,4.1014E+14,41013950300,70,1,40,10,1,40,10
976,5244,48582,17678236,Webformix Company,Webformix,Webformix Company,290118,Webformix Company,OR,4.1014E+14,41013950300,70,1,40,10,1,40,10
977,5245,48582,17678236,Webformix Company,Webformix,Webformix Company,290118,Webformix Company,OR,4.1014E+14,41013950400,70,1,40,10,1,40,10
978,5246,48582,17678236,Webformix Company,Webformix,Webformix Company,290118,Webformix Company,OR,4.1014E+14,41013950400,70,1,40,10,1,40,10
979,5247,48582,17678236,Webformix Company,Webformix,Webformix Company,290118,Webformix Company,OR,4.1014E+14,41013950400,70,1,40,10,1,40,10
980,5248,48582,17678236,Webformix Company,Webformix,Webformix Company,290118,Webformix Company,OR,4.1014E+14,41013950400,70,1,40,10,1,40,10
981,5249,48582,17678236,Webformix Company,Webformix,Webformix Company,290118,Webformix Company,OR,4.1014E+14,41013950400,70,1,40,10,1,40,10
982,5250,48582,17678236,Webformix Company,Webformix,Webformix Company,290118,Webformix Company,OR,4.1014E+14,41013950100,70,1,40,10,1,40,10
983,5251,48582,17678236,Webformix Company,Webformix,Webformix Company,290118,Webformix Company,OR,4.1014E+14,41013950100,70,1,40,10,1,40,10
984,5252,48582,17678236,Webformix Company,Webformix,Webformix Company,290118,Webformix Company,OR,4.1014E+14,41013950300,70,1,40,10,1,40,10
985,5253,48582,17678236,Webformix Company,Webformix,Webformix Company,290118,Webformix Company,OR,4.1014E+14,41013950300,70,1,40,10,1,40,10
986,5254,48582,17678236,Webformix Company,Webformix,Webformix Company,290118,Webformix Company,OR,4.1014E+14,41013950300,70,1,40,10,1,40,10
987,5255,48582,17678236,Webformix Company,Webformix,Webformix Company,290118,Webformix Company,OR,4.1014E+14,41013950300,70,1,40,10,1,40,10
988,5256,48582,17678236,Webformix Company,Webformix,Webformix Company,290118,Webformix Company,OR,4.1014E+14,41013950300,70,1,40,10,1,40,10
989,5257,48582,17678236,Webformix Company,Webformix,Webformix Company,290118,Webformix Company,OR,4.1014E+14,41013950300,70,1,40,10,1,40,10
990,5258,48582,17678236,Webformix Company,Webformix,Webformix Company,290118,Webformix Company,OR,4.1014E+14,41013950300,70,1,40,10,1,40,10
991,5259,48582,17678236,Webformix Company,Webformix,Webformix Company,290118,Webformix Company,OR,4.1014E+14,41013950300,70,1,40,10,1,40,10
992,5260,48582,17678236,Webformix Company,Webformix,Webformix Company,290118,Webformix Company,OR,4.1014E+14,41013950300,70,1,40,10,1,40,10
993,5261,48582,17678236,Webformix Company,Webformix,Webformix Company,290118,Webformix Company,OR,4.1014E+14,41013950300,70,1,40,10,1,40,10
994,5262,48582,17678236,Webformix Company,Webformix,Webformix Company,290118,Webformix Company,OR,4.1014E+14,41013950300,70,1,40,10,1,40,10
995,5263,48582,17678236,Webformix Company,Webformix,Webformix Company,290118,Webformix Company,OR,4.1014E+14,41013950300,70,1,40,10,1,40,10
996,5264,48582,17678236,Webformix Company,Webformix,Webformix Company,290118,Webformix Company,OR,4.1014E+14,41013950200,70,1,40,10,1,40,10
997,5265,48582,17678236,Webformix Company,Webformix,Webformix Company,290118,Webformix Company,OR,4.1014E+14,41013950300,70,1,40,10,1,40,10
998,5266,48582,17678236,Webformix Company,Webformix,Webformix Company,290118,Webformix Company,OR,4.1014E+14,41013950200,70,1,40,10,1,40,10
999,5267,48582,17678236,Webformix Company,Webformix,Webformix Company,290118,Webformix Company,OR,4.1014E+14,41013950100,70,1,40,10,1,40,10
